animal_id,name,datetime,datetime2,found_location,intake_type,intake_condition,animal_type,sex_upon_intake,age_upon_intake,breed,color
A665063,,2013-10-13T10:02:00.000,2013-10-13T10:02:00.000,12034 Research Blvd in Austin (TX),Stray,Normal,Cat,Unknown,1 week,Domestic Medium Hair Mix,Black
A665064,,2013-10-13T10:02:00.000,2013-10-13T10:02:00.000,12034 Research Blvd in Austin (TX),Stray,Normal,Cat,Unknown,1 week,Domestic Medium Hair Mix,Gray
A665065,,2013-10-13T10:02:00.000,2013-10-13T10:02:00.000,12034 Research Blvd in Austin (TX),Stray,Normal,Cat,Unknown,1 week,Domestic Medium Hair Mix,Black
A664188,Blue,2013-10-13T10:43:00.000,2013-10-13T10:43:00.000,6914 Blessings Ave in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White
A665066,Gigi,2013-10-13T11:02:00.000,2013-10-13T11:02:00.000,183 And Burnet in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,Border Collie/Chow Chow,Black
A665067,Spots,2013-10-13T11:02:00.000,2013-10-13T11:02:00.000,E 16Th St/Airport Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Catahoula/Labrador Retriever,White/Tricolor
A665069,*Millard,2013-10-13T11:13:00.000,2013-10-13T11:13:00.000,13203 Von Quintus Rd in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby
A665070,*Missy,2013-10-13T11:13:00.000,2013-10-13T11:13:00.000,13203 Von Quintus Rd in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby
A665071,*Mary,2013-10-13T11:13:00.000,2013-10-13T11:13:00.000,13203 Von Quintus Rd in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Blue Tabby
A665072,*Moe,2013-10-13T11:13:00.000,2013-10-13T11:13:00.000,13203 Von Quintus Rd in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Blue
A665068,*Milo,2013-10-13T11:16:00.000,2013-10-13T11:16:00.000,E Stassney Ln/S Pleasant Valley Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair Mix,White/Blue Merle
A665073,Gretsch,2013-10-13T11:34:00.000,2013-10-13T11:34:00.000,Montopolis And Riverside in Austin (TX),Stray,Normal,Dog,Spayed Female,2 months,Basenji Mix,Red/White
A650104,Katie,2013-10-13T11:42:00.000,2013-10-13T11:42:00.000,Thaxton Rd/Flaxen Dr in Austin (TX),Stray,Injured,Dog,Intact Female,3 years,Australian Kelpie Mix,Black/Tan
A656520,Emily,2013-10-13T11:49:00.000,2013-10-13T11:49:00.000,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Cream Tabby
A665075,*Klaus,2013-10-13T12:05:00.000,2013-10-13T12:05:00.000,12612 N Lamar Blvd in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Snowshoe Mix,Seal Point
A665077,*Barsby,2013-10-13T12:25:00.000,2013-10-13T12:25:00.000,3Rd And Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Pit Bull Mix,White/Blue
A657085,Pony Boy,2013-10-13T12:35:00.000,2013-10-13T12:35:00.000,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Pit Bull Mix,Brown/White
A656696,*Angel,2013-10-13T12:52:00.000,2013-10-13T12:52:00.000,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown Tabby
A665078,,2013-10-13T13:12:00.000,2013-10-13T13:12:00.000,11805 Garden Grove Dr in Austin (TX),Stray,Normal,Cat,Intact Female,4 years,Domestic Shorthair Mix,Black/White
A564837,Peaches,2013-10-13T13:41:00.000,2013-10-13T13:41:00.000,3200 Santa Fe in Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Pit Bull Mix,Black/White
A665080,,2013-10-13T13:49:00.000,2013-10-13T13:49:00.000,5703 Oakclaire Dr in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Border Collie Mix,Black/White
A664093,Katrina,2013-10-13T13:53:00.000,2013-10-13T13:53:00.000,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,5 years,Rottweiler Mix,Black/Tan
A641748,Champ,2013-10-13T14:06:00.000,2013-10-13T14:06:00.000,E Cesar Chavez St/Ih-35 in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Doberman Pinsch Mix,Black/Tan
A665081,*Frank,2013-10-13T14:09:00.000,2013-10-13T14:09:00.000,7000 Convict Hill Rd in Austin (TX),Stray,Normal,Cat,Neutered Male,8 years,Domestic Longhair Mix,Brown Tabby/White
A665082,Lucy,2013-10-13T14:33:00.000,2013-10-13T14:33:00.000,Austin (TX),Stray,Normal,Dog,Spayed Female,3 years,Pit Bull Mix,Brown Brindle/White
A665085,Blue,2013-10-13T14:33:00.000,2013-10-13T14:33:00.000,Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Brown
A665084,,2013-10-13T14:35:00.000,2013-10-13T14:35:00.000,2212 Turtle Mountian Bend in Austin (TX),Stray,Normal,Cat,Intact Female,7 months,Domestic Shorthair Mix,Tortie
A613098,Ralphie,2013-10-13T14:39:00.000,2013-10-13T14:39:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,6 years,Airedale Terrier,Tan/Black
A665034,,2013-10-13T14:56:00.000,2013-10-13T14:56:00.000,8507 Bluff Springs in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Medium Hair Mix,Orange Tabby/White
A665086,*Howie,2013-10-13T14:57:00.000,2013-10-13T14:57:00.000,Howard And Desa in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Brown Tabby/White
A665087,*Heidi,2013-10-13T14:57:00.000,2013-10-13T14:57:00.000,Howard And Desa in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black
A665088,*Helen,2013-10-13T14:57:00.000,2013-10-13T14:57:00.000,Howard And Desa in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black
A665089,,2013-10-13T15:02:00.000,2013-10-13T15:02:00.000,5658 Oak Blvd in Austin (TX),Wildlife,Normal,Other,Unknown,3 years,Bat Mix,Brown
A665090,,2013-10-13T15:09:00.000,2013-10-13T15:09:00.000,330 W. Ben White in Austin (TX),Wildlife,Normal,Other,Unknown,3 years,Bat Mix,Black
A665093,*Bell,2013-10-13T15:15:00.000,2013-10-13T15:15:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,6 months,Siamese Mix,Lynx Point
A665092,Oscar,2013-10-13T15:17:00.000,2013-10-13T15:17:00.000,3012 Cohoba in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Labrador Retriever Mix,Black/White
A665094,*O'Malley,2013-10-13T15:24:00.000,2013-10-13T15:24:00.000,6106 Calmar Cove in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Black/White
A665095,Paddy,2013-10-13T15:35:00.000,2013-10-13T15:35:00.000,5604 Beachmont Ct in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Dachshund Mix,Red/Buff
A529609,Billy Jean,2013-10-13T16:01:00.000,2013-10-13T16:01:00.000,3200 Duval in Austin (TX),Stray,Normal,Dog,Spayed Female,5 years,Belgian Malinois/Australian Shepherd,Brown/Brown Merle
A665097,Brittney,2013-10-13T16:06:00.000,2013-10-13T16:06:00.000,3807 Mc Neil Drive in Austin (TX),Stray,Injured,Dog,Intact Female,7 years,Great Dane,Fawn/Tan
A665098,,2013-10-13T16:09:00.000,2013-10-13T16:09:00.000,13405 Little Gull Dr in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Medium Hair Mix,Tortie
A665099,,2013-10-13T16:09:00.000,2013-10-13T16:09:00.000,13405 Little Gull Dr in Austin (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Black/White
A665100,*Rita,2013-10-13T16:28:00.000,2013-10-13T16:28:00.000,7500 Shadowridge Run in Austin (TX),Stray,Normal,Dog,Intact Female,8 years,Staffordshire/Beagle,Brown/White
A665101,Buzz,2013-10-13T16:34:00.000,2013-10-13T16:34:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Brown Tabby
A665102,Minnie,2013-10-13T16:46:00.000,2013-10-13T16:46:00.000,9612 Carson Creek in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Pug Mix,Brown
A665103,,2013-10-13T17:31:00.000,2013-10-13T17:31:00.000,Pleasant Valley And Wm Cannon in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Cardigan Welsh Corgi/Australian Kelpie,Black/Tan
A665104,George,2013-10-13T17:38:00.000,2013-10-13T17:38:00.000,Kramer And Mor in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Finnish Spitz Mix,Buff
A665105,,2013-10-13T18:05:00.000,2013-10-13T18:05:00.000,43 Rainey St in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A665106,,2013-10-13T18:07:00.000,2013-10-13T18:07:00.000,5Th & Congress in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown
A665107,,2013-10-13T18:14:00.000,2013-10-13T18:14:00.000,10800 Pecan Park Blvd in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown
A665108,,2013-10-13T18:28:00.000,2013-10-13T18:28:00.000,3401 Rosefinch in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat,Brown
A665113,,2013-10-13T18:44:00.000,2013-10-13T18:44:00.000,525 Shant St in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Dachshund Wirehair Mix,Tan
A665121,,2013-10-13T23:29:00.000,2013-10-13T23:29:00.000,7101 N Ih 35 in Austin (TX),Wildlife,Normal,Other,Unknown,6 years,Bat Mix,Gray
A665122,,2013-10-14T08:10:00.000,2013-10-14T08:10:00.000,Austin (TX),Stray,Sick,Cat,Intact Female,3 weeks,Domestic Medium Hair,Black
A665123,*Adele,2013-10-14T08:10:00.000,2013-10-14T08:10:00.000,Austin (TX),Stray,Sick,Dog,Intact Female,5 years,Redbone Hound,Red/White
A665124,,2013-10-14T10:45:00.000,2013-10-14T10:45:00.000,9110 Us Hwy 183 South in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Brown Tabby
A665125,,2013-10-14T10:45:00.000,2013-10-14T10:45:00.000,9110 Us Hwy 183 South in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Brown Tabby
A665126,,2013-10-14T10:45:00.000,2013-10-14T10:45:00.000,9110 Us Hwy 183 South in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Medium Hair Mix,Black
A665127,,2013-10-14T10:45:00.000,2013-10-14T10:45:00.000,9110 Us Hwy 183 South in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Medium Hair Mix,Orange Tabby
A665128,,2013-10-14T10:45:00.000,2013-10-14T10:45:00.000,9110 Us Hwy 183 South in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Medium Hair Mix,Orange Tabby
A665129,,2013-10-14T10:45:00.000,2013-10-14T10:45:00.000,9110 Us Hwy 183 South in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Medium Hair Mix,Orange Tabby
A665132,Hershey,2013-10-14T10:58:00.000,2013-10-14T10:58:00.000,1300 Matthews Ln in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Pointer Mix,Brown/White
A665133,Honey,2013-10-14T10:59:00.000,2013-10-14T10:59:00.000,405 W Parsons in Manor (TX),Stray,Normal,Dog,Intact Female,7 months,Pit Bull Mix,Brown/White
A655516,Oreo,2013-10-14T11:01:00.000,2013-10-14T11:01:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Flat Coat Retriever Mix,Black/White
A665134,Cosita,2013-10-14T11:05:00.000,2013-10-14T11:05:00.000,Weberville Rd And Downs Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tan
A665135,Josie,2013-10-14T11:05:00.000,2013-10-14T11:05:00.000,Weberville Rd And Downs Dr in Austin (TX),Stray,Normal,Dog,Intact Female,11 months,Black Mouth Cur,Tan/White
A665136,,2013-10-14T11:08:00.000,2013-10-14T11:08:00.000,1230 38Th 1/2 in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A665137,*Willie,2013-10-14T11:13:00.000,2013-10-14T11:13:00.000,Brookfield Dr/Larkspur Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Tan
A665138,,2013-10-14T11:16:00.000,2013-10-14T11:16:00.000,1300 Matthews Ln in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Beagle/Rat Terrier,Tricolor
A665139,,2013-10-14T11:23:00.000,2013-10-14T11:23:00.000,Meador Ave/Wheatley Ave in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black/White
A665140,,2013-10-14T11:23:00.000,2013-10-14T11:23:00.000,Meador Ave/Wheatley Ave in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black/White
A665142,Pascal,2013-10-14T11:32:00.000,2013-10-14T11:32:00.000,Austin (TX),Euthanasia Request,Aged,Dog,Neutered Male,13 years,Great Pyrenees Mix,White
A665141,Crixus,2013-10-14T11:33:00.000,2013-10-14T11:33:00.000,Hornsby Hill in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Siberian Husky Mix,Black/White
A665143,Thor,2013-10-14T11:40:00.000,2013-10-14T11:40:00.000,8400 Jamestown Dr in Austin (TX),Stray,Normal,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Orange Tabby
A665144,,2013-10-14T11:46:00.000,2013-10-14T11:46:00.000,183 And Purple Sage in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Boxer Mix,Brown Brindle/White
A665145,Lorenzo,2013-10-14T11:53:00.000,2013-10-14T11:53:00.000,1704 Nelms Dr in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair Mix,Cream Tabby
A665147,,2013-10-14T12:40:00.000,2013-10-14T12:40:00.000,8704 Ingrid Dr in Travis (TX),Stray,Normal,Dog,Intact Female,1 year,Dachshund Mix,Brown/White
A665148,,2013-10-14T12:40:00.000,2013-10-14T12:40:00.000,8704 Ingrid Dr in Travis (TX),Stray,Normal,Dog,Intact Male,4 weeks,Chihuahua Shorthair Mix,Black/White
A665149,,2013-10-14T12:40:00.000,2013-10-14T12:40:00.000,8704 Ingrid Dr in Travis (TX),Stray,Normal,Dog,Intact Female,4 weeks,Chihuahua Shorthair Mix,Black
A665150,,2013-10-14T12:40:00.000,2013-10-14T12:40:00.000,8704 Ingrid Dr in Travis (TX),Stray,Normal,Dog,Intact Male,4 weeks,Chihuahua Shorthair Mix,Sable
A665151,,2013-10-14T12:40:00.000,2013-10-14T12:40:00.000,8704 Ingrid Dr in Travis (TX),Stray,Normal,Dog,Intact Female,4 weeks,Chihuahua Shorthair Mix,Gold
A665152,,2013-10-14T12:40:00.000,2013-10-14T12:40:00.000,8704 Ingrid Dr in Travis (TX),Stray,Normal,Dog,Intact Female,4 weeks,Chihuahua Shorthair Mix,Buff
A665153,,2013-10-14T12:51:00.000,2013-10-14T12:51:00.000,1113 Banister Ln in Austin (TX),Stray,Normal,Cat,Intact Male,6 months,Domestic Shorthair Mix,Orange Tabby
A635991,Kane,2013-10-14T12:54:00.000,2013-10-14T12:54:00.000,5501 Darlington in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Black/White
A660531,Maxwell,2013-10-14T13:18:00.000,2013-10-14T13:18:00.000,Ih-35/Cameron Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,6 months,Redbone Hound Mix,Tan/White
A665155,Winston,2013-10-14T13:21:00.000,2013-10-14T13:21:00.000,12124 Ranch Road 620 N in Williamson (TX),Stray,Normal,Dog,Neutered Male,8 months,English Setter Mix,White/Red Tick
A665091,Coco,2013-10-14T13:40:00.000,2013-10-14T13:40:00.000,51St And Springdale in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Chihuahua Shorthair Mix,Brown
A665156,Baby Elic,2013-10-14T13:45:00.000,2013-10-14T13:45:00.000,Wm Cannon And Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Border Collie Mix,White/Black
A664508,Shadow,2013-10-14T13:57:00.000,2013-10-14T13:57:00.000,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Great Dane Mix,Black
A665157,,2013-10-14T14:02:00.000,2013-10-14T14:02:00.000,1123 Don Ann St in Austin (TX),Stray,Sick,Cat,Intact Male,2 years,Domestic Shorthair Mix,Orange Tabby
A665158,,2013-10-14T14:29:00.000,2013-10-14T14:29:00.000,43 Rainey St in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A665159,Skipper,2013-10-14T14:38:00.000,2013-10-14T14:38:00.000,4Th St And Navasota in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,German Shepherd Mix,Sable
A665160,Cora,2013-10-14T14:38:00.000,2013-10-14T14:38:00.000,4Th St And Navasota in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,German Shepherd Mix,Sable/White
A665162,Diamond,2013-10-14T14:48:00.000,2013-10-14T14:48:00.000,Harris Branch/Colinton Ave in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Pit Bull Mix,Blue/White
A665165,Charlie,2013-10-14T15:15:00.000,2013-10-14T15:15:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,5 years,Miniature Poodle Mix,Apricot
A641215,Tootsie,2013-10-14T15:32:00.000,2013-10-14T15:32:00.000,5803 Nuckols Crossing in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,Black
A399552,Jack,2013-10-14T15:38:00.000,2013-10-14T15:38:00.000,Austin (TX),Stray,Normal,Dog,Neutered Male,14 years,Rat Terrier Mix,Tricolor
A665166,,2013-10-14T15:44:00.000,2013-10-14T15:44:00.000,800 Kavanagh Dr. in Austin (TX),Wildlife,Normal,Other,Unknown,6 months,Bat Mix,Gray
A665169,,2013-10-14T15:54:00.000,2013-10-14T15:54:00.000,2206 Blue Meadow Dr. in Austin (TX),Wildlife,Aged,Other,Unknown,6 months,Bat Mix,Gray
A665172,*Sadie,2013-10-14T16:00:00.000,2013-10-14T16:00:00.000,Dessau Rd/E Howard Ln in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever Mix,Yellow
A664822,Jackson,2013-10-14T16:16:00.000,2013-10-14T16:16:00.000,Travis (TX),Public Assist,Normal,Dog,Neutered Male,7 years,Cocker Spaniel/Miniature Poodle,White/Tan
A665173,*Hardy,2013-10-14T16:25:00.000,2013-10-14T16:25:00.000,Oltorf And Burton in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Chocolate/White
A665175,*Stan,2013-10-14T16:25:00.000,2013-10-14T16:25:00.000,Oltorf And Burton in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Tan/White
A665174,Zeus,2013-10-14T16:28:00.000,2013-10-14T16:28:00.000,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Brown Brindle/White
A665179,*Freckles,2013-10-14T16:57:00.000,2013-10-14T16:57:00.000,500 N Imperial Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pointer/Australian Cattle Dog,White/Red Tick
A665185,*Vince,2013-10-14T18:32:00.000,2013-10-14T18:32:00.000,Hwy 183/Burnet Rd in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby/White
A665187,Coco,2013-10-14T22:21:00.000,2013-10-14T22:21:00.000,7304 Blessing Ave in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Black/White
A665188,,2013-10-14T22:25:00.000,2013-10-14T22:25:00.000,2207 Pasadena Dr in Austin (TX),Wildlife,Normal,Other,Unknown,4 weeks,Bat,Brown/Black
A661830,Amalia,2013-10-15T08:25:00.000,2013-10-15T08:25:00.000,Jollyville At Balcones in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Medium Hair Mix,Torbie
A665189,,2013-10-15T08:34:00.000,2013-10-15T08:34:00.000,Riverside / Grove in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Longhair Mix,Black/White
A665190,,2013-10-15T08:34:00.000,2013-10-15T08:34:00.000,Austin (TX),Stray,Injured,Cat,Neutered Male,14 years,Domestic Shorthair Mix,Black/White
A665191,*Ginger,2013-10-15T08:34:00.000,2013-10-15T08:34:00.000,Austin (TX),Stray,Injured,Dog,Intact Female,6 months,Labrador Retriever,Black
A665192,*Phoenix,2013-10-15T08:34:00.000,2013-10-15T08:34:00.000,Austin (TX),Stray,Injured,Dog,Intact Female,7 months,Australian Shepherd Mix,Brown/Black
A653439,Gaspar,2013-10-15T11:07:00.000,2013-10-15T11:07:00.000,500 Ih 35 in Austin (TX),Public Assist,Injured,Dog,Neutered Male,5 years,Shih Tzu Mix,Brown/White
A665199,,2013-10-15T11:09:00.000,2013-10-15T11:09:00.000,2206 Riverside Farms Rd in Austin (TX),Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair Mix,Torbie/White
A665200,,2013-10-15T11:09:00.000,2013-10-15T11:09:00.000,2206 Riverside Farms Rd in Austin (TX),Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair Mix,Orange Tabby/White
A665201,,2013-10-15T11:09:00.000,2013-10-15T11:09:00.000,2206 Riverside Farms Rd in Austin (TX),Stray,Normal,Cat,Intact Male,6 months,Domestic Shorthair Mix,Orange Tabby/White
A632423,Rosco,2013-10-15T11:16:00.000,2013-10-15T11:16:00.000,5701 Johnny Morris in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Rottweiler,Black/Brown
A641748,Champ,2013-10-15T11:19:00.000,2013-10-15T11:19:00.000,E Cesar Chavez/Ih-35 in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Doberman Pinsch Mix,Black/Tan
A665202,Dior,2013-10-15T11:24:00.000,2013-10-15T11:24:00.000,Austin (TX),Stray,Normal,Dog,Intact Female,5 years,Chihuahua Shorthair Mix,Black/Tan
A665196,*Toffee,2013-10-15T11:24:00.000,2013-10-15T11:24:00.000,Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Dachshund Mix,Red
A665203,Afton,2013-10-15T11:32:00.000,2013-10-15T11:32:00.000,Peach Vista/Palm Vista in Pflugerville (TX),Stray,Normal,Dog,Spayed Female,3 years,Shih Tzu/Affenpinscher,Black/White
A665207,,2013-10-15T11:35:00.000,2013-10-15T11:35:00.000,4216 S Congress Ave in Austin (TX),Stray,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Tortie
A665208,,2013-10-15T11:35:00.000,2013-10-15T11:35:00.000,4216 S Congress Ave in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Black
A665205,,2013-10-15T11:35:00.000,2013-10-15T11:35:00.000,4216 S Congress Ave in Austin (TX),Stray,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Tortie
A665206,*Matilda,2013-10-15T11:38:00.000,2013-10-15T11:38:00.000,2401 S Lakeshore Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,German Shepherd Mix,Sable/White
A665209,*Tilly,2013-10-15T11:44:00.000,2013-10-15T11:44:00.000,2000 Centimeter Dr in Austin (TX),Stray,Injured,Cat,Intact Female,6 years,Domestic Shorthair Mix,Brown Tabby
A547803,Sheba,2013-10-15T11:47:00.000,2013-10-15T11:47:00.000,Austin (TX),Euthanasia Request,Aged,Dog,Spayed Female,17 years,Cocker Spaniel,White/Brown
A665211,*Rasmussen,2013-10-15T12:02:00.000,2013-10-15T12:02:00.000,8800 Milton Lease Dr in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Chow Chow Mix,Red/Black
A665210,Chicle,2013-10-15T12:04:00.000,2013-10-15T12:04:00.000,614 E. St. Johns in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Bull Terrier Mix,White/Brown
A665212,*Lonnie,2013-10-15T12:08:00.000,2013-10-15T12:08:00.000,Imperial Dr. & Regal Ct. in Austin (TX),Stray,Sick,Dog,Intact Male,4 years,Labrador Retriever Mix,Brown/White
A665214,,2013-10-15T12:08:00.000,2013-10-15T12:08:00.000,Imperial Dr. & Regal Ct. in Austin (TX),Stray,Sick,Dog,Intact Female,4 years,Australian Cattle Dog/Labrador Retriever,Brown/White
A665218,Crickett,2013-10-15T12:08:00.000,2013-10-15T12:08:00.000,Imperial Dr. & Regal Ct. in Austin (TX),Stray,Sick,Dog,Intact Female,6 months,German Shepherd,Brown/Black
A665217,Dot,2013-10-15T12:10:00.000,2013-10-15T12:10:00.000,Compass Dr/Starcrest Ln in Austin (TX),Stray,Normal,Dog,Intact Female,10 years,Basset Hound,Tricolor
A665213,Mariah,2013-10-15T12:10:00.000,2013-10-15T12:10:00.000,4404 Imperial in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever,Cream
A665215,Lola,2013-10-15T12:12:00.000,2013-10-15T12:12:00.000,E 7Th/Pedernales St in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Beagle Mix,Tricolor
A665216,Bella,2013-10-15T12:12:00.000,2013-10-15T12:12:00.000,E 7Th/Pedernales St in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Beagle Mix,Tricolor
A665222,Marley,2013-10-15T12:17:00.000,2013-10-15T12:17:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Jack Russell Terrier Mix,White/Brown
A665219,Sox,2013-10-15T12:23:00.000,2013-10-15T12:23:00.000,4404 Imperial in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Australian Shepherd Mix,Tricolor
A665220,,2013-10-15T12:23:00.000,2013-10-15T12:23:00.000,4404 Imperial in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Australian Cattle Dog Mix,Tricolor
A665221,,2013-10-15T12:30:00.000,2013-10-15T12:30:00.000,4404 Imperial in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Australian Cattle Dog Mix,Brown/Black
A613821,*Rosie,2013-10-15T12:31:00.000,2013-10-15T12:31:00.000,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4 years,Pit Bull Mix,Tan/White
A665223,Boss,2013-10-15T12:33:00.000,2013-10-15T12:33:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Golden Retriever,Gold/Buff
A665224,Jet,2013-10-15T12:33:00.000,2013-10-15T12:33:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Flat Coat Retriever Mix,Black/White
A665225,,2013-10-15T12:37:00.000,2013-10-15T12:37:00.000,3006 Castro St in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Pug Mix,Brown/Black
A665226,,2013-10-15T12:37:00.000,2013-10-15T12:37:00.000,3006 Castro St in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Pug Mix,Brown/Black
A665229,Maya,2013-10-15T13:26:00.000,2013-10-15T13:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,5 months,Domestic Medium Hair Mix,Tortie
